MonthYear_Date,ActionGeo_CountryCode,count
201708,EG,2
201709,MB,1
201709,CW,2
201606,CE,1
201610,UY,7
201503,AE,3
201603,IT,5
201609,SU,2
201509,UG,4
201509,BN,1
201708,SF,10
201507,AS,2
