MonthYear_Date,ActionGeo_CountryCode,count
201602,VM,5
201602,CE,4
201709,CA,53
201701,UP,6
201610,TX,3
201605,IN,56
201707,NO,1
201706,LA,2
201603,LG,1
201506,LE,6
201612,ZI,3
