Month_Year,ActionGeo_CountryCode,Number_Events
08-2016,FR,17
08-2016,MX,18
08-2016,RU,22
08-2016,NG,22
08-2016,GM,22
08-2016,EG,23
08-2016,AF,24
08-2016,IQ,25
08-2016,GB,26
08-2016,YE,28
08-2016,SY,29
08-2016,CO,30
08-2016,NP,30
