MonthYear_Date,ActionGeo_CountryCode,count
201612,CH,13
201504,UK,39
201511,CE,1
201607,CM,6
201608,IT,10
201610,JE,12
201707,TU,38
201703,US,281
201704,BE,12
201505,SN,4
201605,CH,21
201512,BM,1
201506,VM,1
201508,LH,1
201702,SY,29
201612,CA,7
