Month_Year,ActionGeo_CountryCode,Number_Events
11-2015,KP,7
11-2015,JE,7
11-2015,SE,7
11-2015,IR,7
11-2015,ES,8
11-2015,VM,9
11-2015,BE,9
11-2015,IT,10
11-2015,PE,10
11-2015,SG,11
11-2015,PK,11
