Month_Year,ActionGeo_CountryCode,Number_Events
12-2015,AE,3
12-2015,SZ,3
12-2015,BI,3
12-2015,BO,3
12-2015,GA,3
12-2015,KP,3
12-2015,MX,3
12-2015,LU,3
