Month_Year,ActionGeo_CountryCode,Number_Events
09-2015,FR,15
09-2015,AE,15
09-2015,AF,16
09-2015,GR,16
09-2015,TR,17
09-2015,JP,18
09-2015,SA,18
09-2015,IL,18
09-2015,NG,19
09-2015,IT,21
09-2015,GH,22
09-2015,IR,22
09-2015,CU,27
