Month_Year,ActionGeo_CountryCode,Number_Events
09-2017,CG,3
09-2017,RW,3
09-2017,JM,3
09-2017,SE,3
09-2017,CH,3
09-2017,RO,3
09-2017,HT,3
09-2017,ZW,4
09-2017,SG,4
09-2017,AG,4
09-2017,PA,4
09-2017,CO,4
09-2017,VM,4
09-2017,BE,4
09-2017,IT,4
09-2017,DM,4
09-2017,MY,4
09-2017,NL,4
09-2017,ZA,4
