Month_Year,ActionGeo_CountryCode,Number_Events
02-2017,KZ,4
02-2017,KP,4
02-2017,ES,4
02-2017,AR,4
02-2017,NZ,4
02-2017,KE,5
02-2017,YE,5
02-2017,AE,8
02-2017,CN,9
02-2017,TR,9
02-2017,CL,10
02-2017,SA,11
