MonthYear_Date,ActionGeo_CountryCode,count
201602,SY,83
201602,BF,10
201602,FR,32
201709,CF,3
201701,BX,2
201604,JA,17
201611,JA,2
201704,TZ,1
201509,PK,88
201510,SZ,7
