Month_Year,ActionGeo_CountryCode,Number_Events
05-2015,IT,3
05-2015,TT,3
05-2015,GY,3
05-2015,GH,3
05-2015,ET,3
05-2015,NL,3
05-2015,PL,3
05-2015,PT,3
05-2015,LC,3
05-2015,NP,3
