Month_Year,ActionGeo_CountryCode,Number_Events
08-2015,TR,9
08-2015,PS,9
08-2015,MX,9
08-2015,BW,9
08-2015,SS,10
08-2015,VM,11
08-2015,GM,11
08-2015,SY,13
08-2015,MY,14
08-2015,NZ,18
08-2015,EG,18
08-2015,IT,19
08-2015,TH,20
08-2015,FR,20
