MonthYear_Date,ActionGeo_CountryCode,count
201602,AR,28
201708,US,253
201709,NP,11
201709,RP,9
201701,MY,14
201604,CH,36
201511,RO,2
201610,AV,2
201605,IS,8
201506,TH,5
201508,SN,3
201505,VM,8
201510,IT,5
201708,FR,12
