Month_Year,ActionGeo_CountryCode,Number_Events
12-2015,SA,4
12-2015,AF,4
12-2015,JP,4
12-2015,LB,4
12-2015,VA,4
12-2015,KR,4
12-2015,CO,4
12-2015,AT,4
12-2015,AZ,5
12-2015,PL,6
12-2015,ES,7
