MonthYear_Date,ActionGeo_CountryCode,count
201701,SU,4
201604,NL,5
201510,IZ,3
201511,NL,4
201607,BP,1
201608,TW,2
201601,BA,5
201601,PE,5
201610,LE,15
201705,SW,2
201705,JE,7
201512,CH,23
201512,CO,4
201512,BL,3
201506,GT,1
201508,SU,3
201508,TS,1
201509,CY,2
201510,AF,5
201510,NZ,4
201703,FR,20
