Month_Year,ActionGeo_CountryCode,Number_Events
09-2017,BM,2
09-2017,IS,2
09-2017,SD,2
09-2017,JE,2
09-2017,HR,2
09-2017,TH,2
09-2017,CK,2
09-2017,VI,2
09-2017,BY,2
09-2017,DO,2
09-2017,CU,2
