MonthYear_Date,ActionGeo_CountryCode,count
201708,AF,5
201604,HA,5
201607,NO,3
201611,SP,10
201704,KN,35
201503,AU,3
201503,EI,4
201506,VE,1
201609,AY,2
201508,GR,4
201508,LG,5
201505,IT,3
