MonthYear_Date,ActionGeo_CountryCode,count
201602,LE,7
201709,BD,2
201604,JM,7
201511,GM,19
201601,ML,3
201705,IN,79
201705,PE,3
201707,CA,56
201706,SU,1
201603,GH,5
201506,MX,11
201609,RI,3
201609,BE,4
201510,NL,1
201703,SW,5
