MonthYear_Date,ActionGeo_CountryCode,count
201709,KZ,18
201604,ET,17
201608,SL,3
201611,UP,14
201601,ES,1
201706,CT,9
201503,HK,1
201506,ID,2
201509,UP,1
201505,SP,1
201612,UP,21
