MonthYear_Date,ActionGeo_CountryCode,count
201602,FJ,9
201701,CF,2
201611,IZ,11
201610,SL,6
201705,OS,7
201705,RP,9
201707,BR,13
201706,FJ,11
201704,VM,2
201609,NI,10
201609,SW,1
201508,FR,20
201606,NI,5
201703,IN,55
201703,UP,4
201612,GV,10
201612,MY,2
201504,SA,16
201504,SF,10
201504,MX,3
