Month_Year,ActionGeo_CountryCode,Number_Events
04-2015,SG,3
04-2015,ZW,3
04-2015,IT,3
04-2015,EI,3
04-2015,MX,3
04-2015,SV,3
04-2015,SY,4
04-2015,RO,4
04-2015,LB,4
04-2015,FR,5
04-2015,LK,6
