MonthYear_Date,ActionGeo_CountryCode,count
201602,MY,1
201709,AM,14
201701,CA,92
201701,IR,15
201604,MO,1
201511,IS,21
201607,SO,8
201607,AU,1
201503,JA,14
201505,PK,45
201506,SA,1
201609,VE,4
201508,ET,3
201509,FR,15
201509,SL,1
201505,MG,4
201702,MC,3
201504,LE,4
201708,KN,3
