Month_Year,ActionGeo_CountryCode,Number_Events
01-2016,EI,9
01-2016,SO,9
01-2016,AT,10
01-2016,GR,10
01-2016,IT,11
01-2016,ES,11
01-2016,KW,12
01-2016,SG,12
01-2016,LB,13
01-2016,BI,13
01-2016,JP,13
