MonthYear_Date,ActionGeo_CountryCode,count
201602,WE,2
201709,BM,16
201701,KE,6
201603,UK,43
201604,IS,21
201510,CA,27
201511,IT,10
201607,SI,1
201607,,23
201601,SP,11
201503,IZ,10
201704,LA,4
201503,,36
201512,CA,59
201603,VM,1
201506,KV,1
201609,FR,9
201510,IN,56
201708,PM,2
