Month_Year,ActionGeo_CountryCode,Number_Events
01-2016,BZ,2
01-2016,AR,2
01-2016,DJ,2
01-2016,IS,2
01-2016,PT,2
01-2016,GI,2
01-2016,RW,2
01-2016,LK,2
01-2016,MM,2
01-2016,RB,2
