MonthYear_Date,ActionGeo_CountryCode,count
201602,EG,16
201701,NI,8
201607,RS,11
201601,BM,2
201610,SA,35
201610,KZ,1
201707,UP,11
201704,ID,4
201704,WA,2
201605,CF,1
201506,GR,4
201609,AL,4
201509,CH,28
201505,IZ,62
201505,YM,4
201505,MK,2
201606,AE,4
