MonthYear_Date,ActionGeo_CountryCode,count
201601,UK,117
201507,FR,3
201601,MX,4
201601,MY,1
201503,NO,2
201704,GR,7
201704,TX,1
201605,BU,6
201605,RO,3
201506,GI,1
201609,GR,5
201505,IS,27
201509,LI,1
201510,CE,1
201606,LU,2
201703,LT,1
