MonthYear_Date,ActionGeo_CountryCode,count
201602,CD,2
201511,BF,3
201511,GH,4
201608,WS,2
201503,LG,2
201512,GB,3
201512,RP,2
201508,ZI,74
201509,NI,19
201505,BE,2
201508,,54
201606,ZA,20
