Month_Year,ActionGeo_CountryCode,Number_Events
07-2017,UY,2
07-2017,NE,2
07-2017,GA,2
07-2017,AE,2
07-2017,HU,2
07-2017,PA,2
07-2017,AO,2
07-2017,NI,2
07-2017,KH,2
