Month_Year,ActionGeo_CountryCode,Number_Events
08-2016,PA,2
08-2016,CD,2
08-2016,KR,2
08-2016,CZ,2
08-2016,AE,2
08-2016,NZ,2
08-2016,TW,2
08-2016,PT,2
08-2016,RB,2
08-2016,WS,2
08-2016,BZ,2
08-2016,NI,2
08-2016,NE,2
