MonthYear_Date,ActionGeo_CountryCode,count
201709,FR,35
201709,AF,16
201701,BM,35
201601,GL,1
201707,CE,69
201605,NZ,36
201603,HO,9
201609,NO,17
201508,EI,5
201505,PL,3
201505,PA,1
201606,GR,6
201703,KZ,1
