Month_Year,ActionGeo_CountryCode,Number_Events
03-2016,BE,30
03-2016,FR,31
03-2016,TR,40
03-2016,GB,43
03-2016,IL,47
03-2016,SY,48
03-2016,IN,55
03-2016,CA,101
03-2016,US,674
04-2016,LC,1
04-2016,FJ,1
04-2016,MU,1
04-2016,EE,1
04-2016,SD,1
04-2016,SL,1
04-2016,NI,1
04-2016,KP,1
04-2016,MA,1
04-2016,KY,1
04-2016,NE,1
04-2016,KR,1
