Month_Year,ActionGeo_CountryCode,Number_Events
02-2016,ZM,2
02-2016,EC,2
02-2016,SG,2
02-2016,HU,2
02-2016,ID,2
02-2016,PS,2
02-2016,SO,2
02-2016,GL,2
02-2016,TD,2
02-2016,LU,2
02-2016,LO,2
02-2016,MA,2
02-2016,GG,2
02-2016,TT,2
02-2016,AE,2
02-2016,PH,2
