Month_Year,ActionGeo_CountryCode,Number_Events
11-2015,NG,71
11-2015,GB,76
11-2015,CA,98
11-2015,FR,98
11-2015,SY,121
11-2015,US,925
12-2015,BB,1
12-2015,MA,1
12-2015,FI,1
12-2015,AS,1
12-2015,JE,1
12-2015,DA,1
12-2015,TN,1
12-2015,IT,1
12-2015,HU,1
12-2015,BE,1
12-2015,OS,1
12-2015,PT,1
12-2015,CM,1
12-2015,TM,1
12-2015,ZM,1
12-2015,MM,1
