Month_Year,ActionGeo_CountryCode,Number_Events
06-2017,LA,2
06-2017,HT,2
06-2017,NE,2
06-2017,GR,2
06-2017,SO,2
06-2017,BN,2
06-2017,MK,2
06-2017,GD,2
06-2017,VM,2
06-2017,SI,2
