Month_Year,ActionGeo_CountryCode,Number_Events
08-2017,ZA,10
08-2017,ES,10
08-2017,MZ,11
08-2017,GM,12
08-2017,FR,12
08-2017,CN,12
08-2017,NG,14
08-2017,ZM,15
08-2017,CU,15
08-2017,IL,15
08-2017,,16
08-2017,SY,25
08-2017,GB,28
