Month_Year,ActionGeo_CountryCode,Number_Events
04-2016,CG,6
04-2016,JO,6
04-2016,LR,6
04-2016,JE,6
04-2016,JM,7
04-2016,CZ,7
04-2016,NZ,7
04-2016,AT,8
04-2016,VC,8
04-2016,ES,8
