Month_Year,ActionGeo_CountryCode,Number_Events
05-2016,MX,14
05-2016,LK,14
05-2016,PK,15
05-2016,BR,16
05-2016,DJ,16
05-2016,ES,16
05-2016,GH,19
05-2016,IT,20
05-2016,FR,20
05-2016,TR,20
05-2016,ZW,20
05-2016,CN,21
05-2016,ID,22
