Month_Year,ActionGeo_CountryCode,Number_Events
04-2016,DZ,2
04-2016,ID,2
04-2016,UY,2
04-2016,CH,2
04-2016,GH,2
04-2016,BH,2
04-2016,ZW,2
04-2016,KE,2
04-2016,PS,2
04-2016,TH,2
04-2016,MK,2
04-2016,EC,2
04-2016,AM,2
04-2016,SO,2
