MonthYear_Date,ActionGeo_CountryCode,count
201612,RP,6
201604,MP,1
201511,EI,1
201608,,48
201601,IT,11
201601,IS,64
201610,LU,13
201706,MY,5
201503,PE,5
201605,MT,2
201512,JO,8
201512,BE,1
201606,AS,93
