MonthYear_Date,ActionGeo_CountryCode,count
201612,US,302
201601,ET,7
201606,FR,8
201706,NI,38
201706,ZA,7
201512,RS,21
201508,TH,20
201508,BF,2
201505,LE,9
201703,SO,9
