Month_Year,ActionGeo_CountryCode,Number_Events
01-2017,QA,4
01-2017,CI,4
01-2017,SA,4
01-2017,VE,4
01-2017,LT,4
01-2017,NL,4
01-2017,PH,4
01-2017,SN,4
01-2017,MK,4
01-2017,SD,4
01-2017,YE,5
01-2017,ES,5
01-2017,IT,5
01-2017,FI,5
01-2017,RB,5
01-2017,GH,5
