Month_Year,ActionGeo_CountryCode,Number_Events
12-2015,TR,44
12-2015,,47
12-2015,IQ,50
12-2015,IN,56
12-2015,CA,59
12-2015,SY,66
12-2015,US,720
01-2016,SS,1
01-2016,MK,1
01-2016,BN,1
01-2016,SV,1
01-2016,AQ,1
01-2016,UY,1
01-2016,CF,1
01-2016,HK,1
01-2016,PY,1
01-2016,DO,1
01-2016,HU,1
01-2016,CL,1
01-2016,GL,1
01-2016,NE,1
01-2016,BB,1
01-2016,MY,1
01-2016,BG,1
