Month_Year,ActionGeo_CountryCode,Number_Events
05-2015,KW,2
05-2015,BH,2
05-2015,PE,2
05-2015,TR,2
05-2015,SS,2
05-2015,FJ,2
05-2015,QA,2
05-2015,HR,2
05-2015,AO,2
05-2015,GR,2
05-2015,PA,2
05-2015,BE,2
05-2015,JE,2
05-2015,MK,2
05-2015,IR,2
05-2015,CH,2
