MonthYear_Date,ActionGeo_CountryCode,count
201709,NI,8
201709,BG,14
201504,IN,59
201604,KN,1
201511,US,925
201511,DR,3
201607,NZ,19
201608,GR,10
201608,IZ,25
201704,RS,18
201704,MT,1
201605,OD,2
201509,NO,2
201702,SP,4
201606,BC,2
