Month_Year,ActionGeo_CountryCode,Number_Events
03-2017,IQ,5
03-2017,SZ,5
03-2017,OM,5
03-2017,SE,5
03-2017,JP,6
03-2017,KP,6
03-2017,YE,9
03-2017,SO,9
03-2017,JO,10
03-2017,GM,11
03-2017,IL,11
03-2017,EI,11
