Month_Year,ActionGeo_CountryCode,Number_Events
05-2016,JP,10
05-2016,CH,10
05-2016,KE,10
05-2016,AF,11
05-2016,SE,11
05-2016,FJ,11
05-2016,NG,12
05-2016,KP,12
05-2016,RU,13
