MonthYear_Date,ActionGeo_CountryCode,count
201511,BK,2
201607,LE,7
201607,GT,2
201608,LO,1
201611,GM,26
201608,RP,1
201601,AS,50
201705,BL,3
201503,AJ,15
201503,RP,9
201505,CE,1
201512,HU,1
201702,NG,1
201612,YM,2
201507,TD,4
