MonthYear_Date,ActionGeo_CountryCode,count
201701,AS,44
201604,US,1001
201607,AG,2
201608,CO,30
201608,SZ,6
201608,AF,24
201705,SF,5
201707,IN,56
201506,LU,2
201609,IS,25
201505,CI,1
201510,NP,3
201606,IT,2
201703,PL,2
