Month_Year,ActionGeo_CountryCode,Number_Events
10-2015,NG,61
10-2015,AU,62
10-2015,US,352
11-2015,ZM,1
11-2015,EC,1
11-2015,CU,1
11-2015,BJ,1
11-2015,TH,1
11-2015,BN,1
11-2015,NI,1
11-2015,AR,1
11-2015,EI,1
11-2015,MN,1
11-2015,UP,1
11-2015,DA,1
11-2015,LK,1
11-2015,PL,1
