MonthYear_Date,ActionGeo_CountryCode,count
201601,SY,26
201602,MI,7
201604,PL,25
201604,LE,22
201608,AU,3
201601,BB,1
201704,PE,13
201706,QA,15
201707,KS,9
201706,TS,10
201605,RP,7
201512,KN,3
201509,SY,87
201508,GT,1
201509,TI,10
201509,IT,21
201612,NZ,17
201708,EI,4
201507,VM,6
