MonthYear_Date,ActionGeo_CountryCode,count
201602,PK,81
201604,BH,3
201607,PM,5
201611,SW,7
201611,ES,18
201503,NG,2
201609,RP,14
201612,LE,13
201612,TU,7
201504,FI,1
