Month_Year,ActionGeo_CountryCode,Number_Events
11-2015,TZ,2
11-2015,MC,2
11-2015,RO,2
11-2015,BA,2
11-2015,HK,2
11-2015,FI,2
11-2015,KR,2
11-2015,DZ,2
11-2015,MX,2
11-2015,HT,2
11-2015,PT,2
11-2015,SI,2
11-2015,HU,2
