MonthYear_Date,ActionGeo_CountryCode,count
201511,HU,2
201608,BX,1
201611,FJ,22
201610,BF,2
201610,CU,3
201605,SF,31
201605,OS,9
201508,LE,1
201702,YM,5
201606,KE,4
201612,PK,8
