MonthYear_Date,ActionGeo_CountryCode,count
201602,AS,49
201612,IS,34
201604,NO,3
201607,GG,10
201608,SA,56
201605,US,951
201705,ID,2
201706,NZ,16
201704,IN,47
201605,GR,2
201505,AO,2
201505,GR,2
201510,TW,1
201708,UZ,2
