MonthYear_Date,ActionGeo_CountryCode,count
201709,HA,3
201701,SP,5
201604,GM,29
201610,SF,5
201705,JO,7
201605,,41
201503,MO,1
201704,SP,6
201704,NL,11
201506,BE,6
201506,BG,2
201508,BU,1
201509,KS,8
201505,ZI,6
