Month_Year,ActionGeo_CountryCode,Number_Events
10-2015,LR,4
10-2015,BR,4
10-2015,NZ,4
10-2015,ES,4
10-2015,AR,4
10-2015,KR,5
10-2015,HR,5
10-2015,IT,5
10-2015,AF,5
10-2015,PH,5
10-2015,VU,5
