Month_Year,ActionGeo_CountryCode,Number_Events
10-2016,IL,41
10-2016,IN,45
10-2016,,47
10-2016,GB,51
10-2016,EG,53
10-2016,IR,59
10-2016,SY,60
10-2016,IQ,61
10-2016,CA,67
10-2016,AU,87
10-2016,US,918
11-2016,DZ,1
11-2016,PA,1
11-2016,BE,1
11-2016,TW,1
11-2016,LV,1
11-2016,BA,1
11-2016,PL,1
11-2016,OS,1
11-2016,NR,1
11-2016,UZ,1
11-2016,BY,1
11-2016,TD,1
11-2016,TH,1
11-2016,GN,1
