MonthYear_Date,ActionGeo_CountryCode,count
201602,KS,11
201602,KE,3
201708,LY,6
201511,BA,4
201511,KS,2
201601,QA,7
201610,DJ,2
201707,EI,7
201707,PE,7
201706,AS,111
201706,PP,3
201503,WE,3
201503,PL,7
201605,BX,2
201609,CH,33
201609,RW,10
201508,SY,13
201505,ZA,23
201612,BM,1
201504,MI,1
