MonthYear_Date,ActionGeo_CountryCode,count
201609,FJ,1
201604,FR,37
201604,ZA,4
201511,RP,31
201507,SO,2
201607,ST,5
201611,IR,4
201601,YM,5
201707,FR,22
201605,SY,8
201605,BE,3
201512,SZ,13
201609,EI,1
201509,GT,3
