MonthYear_Date,ActionGeo_CountryCode,count
201602,NO,10
201602,SG,12
201602,KN,11
201607,IZ,38
201610,NL,10
201705,VM,3
201707,SF,50
201503,TH,15
201605,IZ,9
201605,MI,7
201506,WE,16
201609,IV,2
201509,VE,6
201606,OS,4
201708,MO,3
