Month_Year,ActionGeo_CountryCode,Number_Events
03-2016,EI,12
03-2016,BS,12
03-2016,PL,13
03-2016,QA,17
03-2016,CU,18
03-2016,RU,18
03-2016,EG,18
03-2016,PH,21
03-2016,GM,23
03-2016,JP,25
03-2016,,29
