Month_Year,ActionGeo_CountryCode,Number_Events
03-2017,DZ,3
03-2017,BD,3
03-2017,MT,3
03-2017,CH,3
03-2017,EG,3
03-2017,PH,3
03-2017,BE,3
03-2017,CK,4
03-2017,ZA,4
03-2017,UP,4
