Month_Year,ActionGeo_CountryCode,Number_Events
10-2016,JP,5
10-2016,KE,5
10-2016,NI,5
10-2016,ZA,5
10-2016,NO,6
10-2016,HT,6
10-2016,IT,6
10-2016,SL,6
10-2016,LR,6
10-2016,UY,7
10-2016,BG,7
10-2016,EC,7
10-2016,QA,8
